date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15
10-2014,13.444446876573442,4,3.5,7.9996785794994505,7.671826797878781,2.5,0,0,3,10,7.820037989458753,490,2006,2006,98029,47.5463,-121.995,2880,2428
01-2015,13.169246963303179,4,2.25,7.691656822810547,9.648014489106362,2.0,0,0,3,8,7.691656822810547,0,1981,1981,98074,47.6299,-122.039,2090,15039
05-2014,12.84792653170257,2,2.5,7.114769448366463,6.894670039433482,2.0,0,0,3,7,6.966024187106113,170,2011,2011,98144,47.6007,-122.305,1290,1328
11-2014,12.7868906411162,3,1.0,6.907755278982137,8.313852267398207,1.0,0,0,4,7,6.606650186198215,260,1945,1945,98126,47.5351,-122.381,1480,4080
10-2014,12.706847933442663,3,2.0,7.824046010856292,9.27771860730613,1.0,0,0,3,8,7.824046010856292,0,1994,1994,98022,47.1927,-122.01,2560,9772
03-2015,13.36138027787483,5,1.75,7.7142311448490855,8.465899897028686,1.0,0,0,4,7,7.02108396428914,1120,1920,1920,98115,47.6727,-122.293,1980,4750
03-2015,13.74723171721098,9,3.0,7.944492163932159,8.40737832540903,2.0,0,0,3,7,7.539027055823995,940,1918,1918,98105,47.6654,-122.307,2460,4400
01-2015,12.789683939021812,2,1.75,7.24422751560335,6.762729506931879,2.0,0,0,3,8,7.01211529430638,290,2005,2005,98029,47.5478,-121.999,1380,1107
10-2014,12.901716706288706,3,1.5,7.293017679772782,8.834482608620677,1.0,0,0,3,8,7.293017679772782,0,1955,1955,98155,47.7495,-122.327,1470,6523
01-2015,12.506177237980511,3,2.0,7.506591780070841,8.955448122347393,1.0,0,0,3,8,7.506591780070841,0,1992,1992,98023,47.3169,-122.352,2080,8084
10-2014,13.465953081794405,4,2.0,7.630461261783627,8.699514748210191,1.0,0,1,4,8,7.222566018822171,690,1954,1954,98136,47.5237,-122.383,2060,6600
10-2014,12.691580461311874,3,2.0,7.4205789054108005,9.745136396380753,1.0,0,0,3,7,7.003065458786462,570,1988,1988,98014,47.69,-121.913,1660,15593
09-2014,12.860868734706196,3,1.0,7.3395376954076745,8.954156966583772,1.0,0,0,4,7,7.3395376954076745,0,1909,1909,98126,47.522,-122.375,1220,7740
07-2014,12.644327576461329,3,1.0,7.098375638590786,9.18296917518005,1.0,0,0,4,7,7.098375638590786,0,1953,1953,98133,47.762,-122.355,1470,9730
10-2014,13.629120736994366,4,2.5,8.140315540159985,10.663709098760394,2.0,0,0,3,10,8.140315540159985,0,1992,1992,98077,47.765,-122.045,3190,36820
03-2015,12.774223335915433,3,2.5,7.843848638152472,8.703008637464448,2.0,0,0,3,7,7.843848638152472,0,2002,2002,98030,47.3828,-122.211,2080,6021
07-2014,12.04649057570571,2,1.0,6.966024187106113,8.948975607841776,1.0,0,0,3,7,6.709304340258298,240,1981,1981,98055,47.4599,-122.205,1370,8833
07-2014,13.69362536997415,4,2.5,8.207946941048617,10.81291478438888,2.0,0,0,3,10,8.207946941048617,0,1999,1999,98074,47.6219,-122.015,3040,49658
06-2014,14.808762330974558,4,3.25,8.393894975071744,8.968268810776454,2.0,1,4,3,11,8.055157731819678,1270,2001,2001,98008,47.572,-122.102,2760,8525
09-2014,12.409013489526863,3,1.5,7.346010209913293,9.118882761487347,1.0,0,0,5,7,7.346010209913293,0,1957,1957,98022,47.2012,-122.0,1450,9282
10-2014,13.058358047428417,3,2.5,7.081708586105575,7.162397497355718,3.0,0,0,3,8,7.081708586105575,0,2008,2008,98107,47.6762,-122.378,1410,1923
06-2014,13.028052697933088,3,1.0,7.170119543449628,8.174702882469461,1.5,0,0,3,7,7.170119543449628,0,1927,1927,98105,47.6696,-122.32,1410,4080
11-2014,12.628067055589549,4,2.5,7.795646536334594,8.69265796074698,2.0,0,0,3,8,7.795646536334594,0,2002,2002,98092,47.3348,-122.19,2100,5414
05-2014,13.641157170819497,7,4.5,8.364042011922063,10.534945482263229,1.5,0,0,5,10,8.364042011922063,0,1982,1982,98027,47.4812,-122.033,2810,40510
06-2014,13.715690222682063,5,3.5,8.160518247477505,9.225721474014485,2.0,0,0,3,10,7.851661177889265,930,1996,1996,98006,47.5415,-122.133,2940,10753
12-2014,12.297739834055998,3,2.0,7.426549072397305,8.85366542803745,1.5,0,0,4,7,7.426549072397305,0,1968,1968,98002,47.2775,-122.203,1540,7480
02-2015,13.028052697933088,3,1.5,7.1308988302963465,8.987696695703624,1.0,0,0,3,7,7.1308988302963465,0,1965,1965,98008,47.6285,-122.117,1450,7931
06-2014,12.180754837545884,2,1.0,6.927557906278317,8.99961934066053,1.0,0,0,3,6,6.927557906278317,0,1940,1940,98168,47.4971,-122.334,1200,12500
11-2014,13.591116224748411,3,1.0,7.31986492980897,8.33758794211651,2.0,0,0,3,8,7.31986492980897,0,1902,1979,98103,47.6849,-122.335,2140,4916
06-2014,12.560244459250788,2,1.0,6.813444599510896,9.006386515055114,1.0,0,0,4,6,6.813444599510896,0,1948,1948,98155,47.7399,-122.3,1240,8155
09-2014,12.611537753638338,3,1.5,7.1853870155804165,9.619332585860503,1.0,0,0,3,7,7.1853870155804165,0,1979,1979,98072,47.7405,-122.095,1250,13368
05-2014,11.326595886778735,2,1.0,6.802394763324311,9.057189192482008,1.0,0,0,3,5,6.802394763324311,0,1918,1918,98168,47.4727,-122.27,2060,6533
04-2015,12.301382825334498,2,1.0,6.7912214627261855,8.477204183199873,1.0,0,0,4,7,6.7912214627261855,0,1928,1928,98133,47.7027,-122.346,1010,3844
06-2014,12.069680020624618,2,2.5,7.122866658599083,7.896924656268864,2.0,0,0,3,7,7.122866658599083,0,1986,1986,98003,47.3236,-122.323,1430,3609
04-2015,13.45166712454693,4,2.5,7.992944547318106,9.283590833715776,2.0,0,0,3,9,7.992944547318106,0,1987,1987,98029,47.5677,-122.013,2480,9528
12-2014,12.449018824140563,3,1.5,6.927557906278317,9.342245442856122,1.0,0,0,3,7,6.927557906278317,0,1959,1959,98059,47.4811,-122.162,1290,8400
02-2015,13.197470849891134,5,2.25,7.859413154693583,8.888066854754783,1.0,0,0,3,8,7.31986492980897,1080,1973,1973,98008,47.6398,-122.111,1930,7245
03-2015,13.222570637821354,2,1.0,7.003065458786462,7.937374696163295,1.0,0,0,3,7,7.003065458786462,0,1925,1925,98119,47.6361,-122.371,1110,1673
06-2014,13.256019762217003,3,1.0,7.170119543449628,8.811354229965728,1.0,0,0,4,6,7.170119543449628,0,1952,1952,98040,47.5851,-122.242,1630,9946
03-2015,12.482567372341379,3,1.0,7.090076835776092,8.788898309344878,1.0,0,0,3,6,7.090076835776092,0,1950,1968,98177,47.7763,-122.36,1340,9450
10-2014,15.009433026436708,8,4.0,8.950273466557375,9.371608519572305,3.5,0,0,5,12,8.714403360703942,1620,1904,1904,98112,47.6263,-122.314,4210,8325
05-2014,12.13859648040526,2,2.0,7.237059026124737,7.171656822768514,2.0,0,0,3,7,7.237059026124737,0,1986,1986,98003,47.3089,-122.33,1390,1302
11-2014,13.16158409055761,3,1.75,7.265429723253953,10.889826598721452,2.0,0,0,3,8,7.265429723253953,0,1985,1985,98024,47.5577,-121.891,2100,53628
07-2014,12.788288265382837,3,1.5,7.1308988302963465,8.881002624255569,1.0,0,0,4,7,7.1308988302963465,0,1969,1969,98034,47.7298,-122.231,1340,7242
08-2014,12.254862809699606,2,0.75,6.733401891837359,10.81291478438888,1.0,0,0,2,6,6.733401891837359,0,1948,1948,98168,47.4727,-122.292,1240,11000
05-2015,15.110237725558674,5,3.75,8.521185212685776,9.070388411548738,2.0,0,1,3,12,8.286521373681236,1050,2007,2007,98004,47.6146,-122.213,4190,11275
08-2014,13.204864598916073,4,2.25,7.630461261783627,9.078749951588586,2.0,0,0,3,8,7.630461261783627,0,1983,1983,98052,47.7228,-122.103,1610,8062
04-2015,12.706847933442663,4,2.25,7.600902459542082,9.276034475171546,1.0,0,0,3,7,7.2078598714324755,650,1960,1960,98148,47.4238,-122.329,1650,8875
08-2014,13.178743710840436,3,2.0,7.333023014386481,8.131530710604252,1.0,0,0,3,7,6.897704943128636,540,1907,2014,98112,47.6204,-122.296,1880,4212
06-2014,12.594730635321957,1,1.0,6.551080335043404,7.824046010856292,1.0,0,0,4,7,6.551080335043404,0,1907,1907,98106,47.5662,-122.364,1340,5000
09-2014,12.80765263256463,3,1.0,6.856461984594587,9.041921720351219,1.0,0,0,3,7,6.856461984594587,0,1962,1962,98033,47.6884,-122.186,1610,10080
10-2014,13.06685066747407,3,3.0,7.22983877815125,6.985641817639208,3.0,0,0,3,8,7.22983877815125,0,2005,2005,98107,47.6692,-122.39,1390,1140
06-2014,12.90793176669214,3,1.0,7.512071245835466,8.987696695703624,1.0,0,0,3,8,7.090076835776092,630,1960,1960,98125,47.7259,-122.297,1860,7971
06-2014,13.206704525838079,3,1.5,7.489970898834801,9.01225522000275,1.5,0,1,3,7,7.489970898834801,0,1910,1910,98116,47.5768,-122.403,1960,6047
10-2014,13.339086360915616,3,1.0,7.200424892944957,8.294049640102028,1.5,0,0,4,7,7.200424892944957,0,1927,1927,98105,47.6652,-122.288,1510,4000
08-2014,13.418906078288305,3,2.25,7.326465613840322,8.656955133791396,2.0,0,0,3,8,7.24422751560335,120,1908,2006,98116,47.5787,-122.388,1420,5650
04-2015,13.444156979484877,2,1.75,7.222566018822171,8.047189562170502,1.0,0,0,3,7,6.993932975223189,280,1950,1950,98199,47.6492,-122.391,1730,5966
05-2015,13.32612021491835,3,1.5,7.293017679772782,8.40737832540903,1.0,0,0,4,7,7.029972911706386,340,1918,1918,98105,47.6693,-122.291,2120,4480
07-2014,13.602317337503232,4,2.25,7.824046010856292,9.089979015305,2.0,0,0,4,9,7.824046010856292,0,1987,1987,98007,47.6604,-122.146,2630,8847
07-2014,12.614865543731012,3,1.0,6.966024187106113,9.13140538388804,1.0,0,0,4,7,6.966024187106113,0,1956,1956,98133,47.7465,-122.339,1900,6484
09-2014,12.736700896592344,3,1.75,7.098375638590786,9.173157580848466,1.0,0,0,4,7,7.098375638590786,0,1987,1987,98019,47.7382,-121.98,1550,10707
12-2014,12.235631447771718,3,1.0,6.824373670043086,9.035986984831405,1.0,0,0,3,7,6.824373670043086,0,1963,1963,98032,47.3771,-122.287,1260,8400
11-2014,13.217673557208654,3,1.5,7.200424892944957,8.699514748210191,1.0,0,0,4,7,7.200424892944957,0,1960,1960,98040,47.5866,-122.25,1590,9000
12-2014,12.691580461311874,2,1.0,6.866933284461882,8.476371196895983,1.5,0,0,2,6,6.866933284461882,0,1912,1912,98116,47.5752,-122.411,1440,4800
10-2014,13.071070083016778,3,2.5,7.396335293800808,8.934059722248843,2.0,0,0,3,8,7.396335293800808,0,1986,1986,98029,47.5689,-122.023,2090,7330
07-2014,12.976412321920025,3,1.75,7.517520850603031,8.902455592206882,1.0,0,0,3,8,7.177782416195197,530,1976,1976,98034,47.7089,-122.23,1860,7000
03-2015,12.791077667470416,3,2.0,8.034306936339489,8.892886141190731,1.0,0,0,4,7,7.352441100243583,1525,1959,1959,98056,47.4956,-122.181,1480,7900
01-2015,13.102160670086809,3,1.0,6.824373670043086,8.476371196895983,1.0,0,0,4,6,6.659293919683638,140,1926,1926,98117,47.6937,-122.362,1370,4800
05-2014,13.382201376626112,4,1.75,7.723120092266331,8.854379458771108,1.0,0,1,4,7,7.029972911706386,1130,1947,1947,98033,47.6895,-122.207,2330,9180
10-2014,12.736700896592344,3,1.75,7.455876687491824,9.391494581018131,1.0,0,3,5,6,7.455876687491824,0,1918,1918,98198,47.3595,-122.323,2490,9264
04-2015,13.208541073645382,3,2.0,7.383989457978509,8.995784837848506,1.0,0,0,5,7,6.993932975223189,520,1955,1955,98006,47.5754,-122.15,1510,8803
07-2014,11.652687407345388,2,0.75,6.309918278226516,8.984693690443855,1.0,0,0,3,5,6.309918278226516,0,1952,1952,98146,47.511,-122.348,1330,7980
02-2015,13.466860471410342,3,2.25,7.783224016336037,9.421411342056123,1.0,0,0,4,8,7.258412150595307,980,1968,1968,98033,47.6533,-122.192,2615,12043
07-2014,12.611537753638338,3,2.25,7.580699752224563,7.368339686311381,2.0,0,0,3,7,7.4673710669175595,210,2003,2003,98118,47.5414,-122.288,1760,1958
07-2014,14.316285845876763,4,2.75,8.06777619577889,9.609384912281424,1.0,0,3,4,9,7.570443252057374,1250,1949,1992,98004,47.6178,-122.214,2600,11195
04-2015,13.944343429807242,4,3.5,8.058327306580958,8.34283980427146,2.0,0,4,3,8,7.687080155783135,980,1999,1999,98144,47.5963,-122.292,2180,5200
08-2014,12.542544882151386,3,1.75,7.346010209913293,8.910585718290132,1.5,0,0,5,7,7.346010209913293,0,1944,1944,98178,47.4951,-122.237,1250,7467
12-2014,12.409013489526863,4,1.75,7.5652752818989315,8.942460926820582,1.0,0,0,4,8,7.154615356913663,650,1981,1981,98023,47.3078,-122.386,1860,8800
10-2014,13.242809530480196,4,1.0,7.064759027791802,8.431635303054591,1.5,0,0,4,7,7.064759027791802,0,1925,1925,98115,47.6804,-122.311,1430,4080
09-2014,13.651814465293484,3,1.75,7.832014180505469,8.419359831067474,1.0,0,0,5,9,7.286191714702382,1060,1954,1954,98199,47.6381,-122.401,1870,5023
04-2015,13.45597438174451,3,1.75,7.106606137727303,8.915566545710645,1.0,0,0,4,7,7.106606137727303,0,1964,1964,98033,47.6886,-122.211,1340,7200
09-2014,12.672946381766982,3,1.0,6.866933284461882,9.054388070202297,1.0,0,0,3,7,6.866933284461882,0,1971,1971,98034,47.7245,-122.22,1320,7528
02-2015,14.187074114396758,3,3.5,8.32117830749028,9.662689065983198,1.0,0,1,3,10,7.709756864454165,1880,2000,2000,98034,47.6996,-122.229,2500,15400
07-2014,13.45166712454693,4,3.5,8.104703468371108,9.954655839110528,2.0,0,0,5,9,7.783224016336037,910,1992,1992,98027,47.5197,-122.041,2260,23400
03-2015,13.42984807715229,4,2.75,7.705262474866325,8.577347114235984,1.0,0,0,5,7,7.064759027791802,1050,1951,1951,98144,47.5801,-122.294,1540,4200
10-2014,12.568978139219542,4,2.25,7.718685495198466,9.392661928770137,2.0,0,0,3,8,7.718685495198466,0,1985,1985,98032,47.3715,-122.274,2140,11871
11-2014,13.049792684569493,3,3.25,7.31986492980897,7.52294091807237,2.0,0,2,3,8,7.114769448366463,280,2001,2001,98107,47.6683,-122.362,1540,1840
09-2014,12.721885810807203,3,1.0,7.2078598714324755,9.561841957140917,1.0,0,0,4,6,7.2078598714324755,0,1981,1981,98053,47.6606,-122.06,1520,14404
06-2014,13.308012724290958,4,1.75,7.791522819150732,10.54006438160768,1.0,0,0,4,8,7.539027055823995,540,1981,1981,98053,47.6688,-122.024,2780,35532
02-2015,13.085699393032737,3,2.5,7.989560449333865,8.786456678344,2.0,0,0,3,8,7.989560449333865,0,2003,2003,98059,47.4828,-122.139,2400,6550
09-2014,12.301382825334498,5,1.0,7.138866999945524,9.033841828485016,1.5,0,0,3,7,7.138866999945524,0,1918,1918,98146,47.5058,-122.355,910,8382
05-2014,12.235631447771718,4,2.0,7.438383530044307,8.703672758358856,1.0,0,0,3,6,7.438383530044307,0,1978,1978,98002,47.3029,-122.221,1320,5956
03-2015,13.9108207377686,4,3.0,8.107720061910534,8.658692753689937,2.0,0,0,3,9,7.659171367666058,1200,1954,2007,98199,47.6474,-122.389,2400,6144
03-2015,13.104504859103015,3,2.5,7.293017679772782,8.286773231131251,2.0,0,0,3,7,7.293017679772782,0,2003,2003,98053,47.6816,-122.035,1650,3148
08-2014,12.873902018105829,4,2.75,7.824046010856292,9.460943436186543,1.0,0,1,3,8,7.659171367666058,380,1975,1975,98003,47.3364,-122.321,2370,12497
05-2015,12.881564890851399,4,2.5,7.878912912297133,8.99850761180784,2.0,0,0,3,7,7.878912912297133,0,1998,1998,98031,47.4043,-122.213,2641,8535
07-2014,13.36138027787483,4,2.0,7.723120092266331,9.042749779782222,2.0,0,0,3,9,7.723120092266331,0,1992,1992,98074,47.6251,-122.03,2410,7713
05-2014,13.102160670086809,2,1.0,7.05617528410041,8.517193191416238,1.0,0,0,4,8,7.05617528410041,0,1937,1937,98117,47.6865,-122.399,1750,5000
09-2014,13.554145793829866,4,3.5,8.210668031162976,7.715123603632105,2.5,0,0,3,9,7.8898337513942955,1010,1930,2007,98112,47.6192,-122.307,1350,1288
12-2014,13.407542319637992,2,2.0,7.387090235656757,8.431635303054591,1.5,0,0,5,8,7.387090235656757,0,1906,1906,98103,47.6886,-122.348,1470,4590
10-2014,12.567237494741757,3,1.0,7.1308988302963465,10.19846792746902,1.0,0,0,3,7,7.1308988302963465,0,1965,1965,98058,47.426,-122.154,1530,24463
10-2014,12.92391243868049,3,1.0,7.114769448366463,8.856518497019858,1.0,0,0,3,7,6.993932975223189,140,1924,1924,98116,47.5719,-122.39,1390,5850
02-2015,13.239257128875828,3,2.0,7.828038032125829,8.556413904569519,1.0,0,0,5,8,7.293017679772782,1040,1925,1925,98106,47.5631,-122.366,990,5400
05-2014,13.071070083016778,2,2.0,7.3395376954076745,10.905038128361106,2.0,0,0,3,7,7.3395376954076745,0,1983,1983,98053,47.638,-121.953,2280,29918
10-2014,12.86747112777554,3,3.25,7.528331766707247,7.704361167910313,3.0,0,0,3,8,7.528331766707247,0,2001,2001,98125,47.7185,-122.313,1860,2218
06-2014,13.270783382522602,5,2.0,7.90100705199242,9.294221855956884,1.0,0,0,4,7,7.3395376954076745,1160,1962,1962,98007,47.6163,-122.138,2040,7464
06-2014,13.742939865129438,3,2.5,8.098642843759418,8.829079952564836,2.0,0,0,3,10,8.098642843759418,0,2000,2000,98052,47.6702,-122.142,3200,6227
02-2015,13.345506928718539,3,1.75,7.90100705199242,9.846546762073318,1.0,0,0,4,7,7.6544432264701125,590,1948,1983,98010,47.3397,-122.048,2260,17494
12-2014,12.691580461311874,3,2.0,7.358830898342354,8.630521876723241,1.0,0,0,3,8,7.358830898342354,0,1999,1999,98058,47.4286,-122.185,2010,5600
06-2014,12.367340793126296,3,1.75,7.575584651557793,9.072456664612796,1.0,0,0,3,7,7.575584651557793,0,1960,1960,98055,47.4391,-122.189,1820,11520
06-2014,13.017002861746503,2,1.0,7.22983877815125,8.387084506069217,1.0,0,0,4,8,6.779921907472252,500,1931,1931,98115,47.6947,-122.323,1390,5234
03-2015,13.521139497361697,4,2.75,7.787382026484701,8.639410824140487,1.5,0,0,5,8,7.635303886259415,340,1909,1909,98116,47.5651,-122.391,1960,5650
07-2014,12.314927050442256,4,2.0,7.090076835776092,9.0442857876461,1.0,0,0,4,7,7.090076835776092,0,1961,1961,98023,47.3262,-122.338,1110,8400
07-2014,13.353475098367715,4,1.75,7.478734825567875,9.415564321987441,1.0,0,0,3,7,7.2078598714324755,420,1937,1937,98115,47.7004,-122.295,1670,9336
05-2014,12.932291867150314,3,2.5,7.3395376954076745,7.3864708488298945,3.0,0,0,3,8,7.293017679772782,70,2008,2008,98103,47.6961,-122.341,1540,1418
08-2014,13.487006490992238,5,2.75,7.958576903813898,8.590257762273243,2.0,0,0,3,9,7.958576903813898,0,2005,2005,98052,47.7082,-122.104,2980,6018
04-2015,12.733755386362587,3,1.5,7.461640392208575,9.997888227957612,1.0,0,0,4,7,7.461640392208575,0,1973,1973,98042,47.3644,-122.132,1400,16100
05-2015,13.924813292854724,4,3.5,7.948031990637284,8.294049640102028,1.5,0,0,3,7,7.517520850603031,990,1919,2014,98144,47.5842,-122.292,2340,4000
08-2014,13.639965985449344,5,4.0,8.361708288575842,9.333177281935246,2.0,0,0,3,10,7.904703913873747,1570,1996,1996,98027,47.5503,-122.081,3080,11307
09-2014,14.897315728316002,4,3.25,8.266164436612492,10.145256567973503,2.0,1,3,5,10,8.016317898503415,860,1923,1923,98105,47.6608,-122.269,4140,19281
05-2014,13.249876697703288,4,2.0,7.757906208351747,10.824427460224394,1.0,0,0,4,7,7.064759027791802,1170,1966,1966,98075,47.5905,-122.022,2470,62290
04-2015,12.502466658583977,3,2.0,7.251344983372214,9.266437111328052,1.0,0,0,3,7,7.251344983372214,0,1994,1994,98030,47.3642,-122.187,1660,6757
04-2015,12.853175887588712,2,2.0,7.2078598714324755,7.847762537473608,1.0,0,0,4,8,7.2078598714324755,0,1974,1974,98052,47.6338,-122.106,1800,2560
04-2015,13.260384675301703,2,2.25,7.003065458786462,7.01571242048723,2.0,0,0,3,8,6.802394763324311,200,2009,2009,98122,47.6199,-122.304,1230,1800
09-2014,12.911642346088676,3,2.5,7.635303886259415,8.454679286026995,2.0,0,0,3,7,7.635303886259415,0,2002,2002,98065,47.5307,-121.875,2230,4437
07-2014,13.256894270361935,3,2.5,7.7664168980196555,9.204121072162266,1.0,0,0,3,8,7.432483807917119,670,1987,1987,98027,47.5374,-122.053,2280,9626
12-2014,13.422467969854667,4,2.25,7.9229859587111955,9.400960731584833,2.0,0,0,4,9,7.9229859587111955,0,1976,1976,98074,47.6285,-122.058,2850,12410
09-2014,12.013700752882718,4,1.0,7.106606137727303,8.984693690443855,1.5,0,0,3,6,7.106606137727303,0,1944,1944,98178,47.4924,-122.237,1210,7920
03-2015,12.468436909997665,4,1.0,7.106606137727303,8.984693690443855,1.5,0,0,3,6,7.106606137727303,0,1944,1944,98178,47.4924,-122.237,1210,7920
03-2015,12.185869938212655,3,1.0,7.106606137727303,8.81269461292015,1.0,0,0,3,6,7.106606137727303,0,1953,1953,98198,47.4187,-122.329,1580,7200
02-2015,13.151922179645874,3,2.5,8.013012110368916,9.407878894574997,2.0,0,0,3,8,8.013012110368916,0,2003,2003,98019,47.744,-121.976,2980,10029
12-2014,13.604789526648622,4,3.5,8.151909872940905,8.908694592507015,2.0,0,3,3,8,7.832014180505469,950,1979,1979,98125,47.7146,-122.279,2360,10541
03-2015,12.809431870699097,4,2.25,7.77485576666552,8.948975607841776,2.0,0,0,4,8,7.77485576666552,0,1977,1977,98055,47.4391,-122.194,2100,7700
07-2014,13.386264921190707,3,3.0,7.723120092266331,7.51425465281641,2.0,0,0,3,8,7.414572881350589,600,2002,2002,98122,47.6111,-122.308,2260,1834
10-2014,12.388394202324129,2,1.0,6.579251212010101,8.755422380148488,1.0,0,0,3,6,6.579251212010101,0,1943,1943,98106,47.5201,-122.35,720,6345
10-2014,12.608198852372823,3,2.0,7.455876687491824,8.700680734850161,1.0,0,0,3,8,7.455876687491824,0,2004,2004,98030,47.3573,-122.2,2000,6245
08-2014,13.551545012129809,3,2.5,7.886081401775745,9.29908358181057,2.0,0,0,3,9,7.512071245835466,830,1988,1988,98006,47.5442,-122.141,2800,10025
10-2014,12.89264828070708,2,1.0,6.937314081223682,8.531490496117062,1.0,0,0,3,6,6.937314081223682,0,1924,1958,98115,47.6962,-122.294,1220,6781
07-2014,13.073173133213556,4,3.0,7.969011781106478,8.837100411162755,1.0,0,0,3,7,7.371489295214277,1300,1945,2015,98115,47.6763,-122.282,2180,6885
01-2015,12.66032791780777,3,1.0,6.7912214627261855,8.556413904569519,1.0,0,0,3,7,6.7912214627261855,0,1957,1957,98118,47.559,-122.277,1420,6000
09-2014,12.388394202324129,3,2.25,7.251344983372214,8.894258825002703,1.0,0,0,3,7,6.84587987526405,470,1980,1980,98118,47.5396,-122.274,1550,7375
07-2014,12.691580461311874,2,1.0,6.697034247666484,8.313852267398207,1.0,0,0,4,6,6.697034247666484,0,1941,1941,98126,47.5337,-122.379,1400,4080
